applicant,bla_nda_number,is_biologic,proprietary_name,proper_name,approval_type,ref_id,ref_proper_name,ref_proprietary_name,supplement_no,license_no,exclusivity_date,is_deleted,created_at,updated_at
mainpointe pharmaceuticals llc,206323,False,tuxarin er,chlorpheniramine maleate; codeine phosphate,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mayne pharma llc,206329,False,fentanyl citrate,fentanyl citrate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
nexus pharmaceuticals inc,206332,False,procainamide hydrochloride,procainamide hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
kythera biopharmaceuticals inc,206333,False,kybella,deoxycholic acid,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
melinta therapeutics llc,206334,False,orbactiv,oritavancin diphosphate,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
eugia pharma specialities ltd,206335,False,tigecycline,tigecycline,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
strides pharma global pte ltd,206336,False,balsalazide disodium,balsalazide disodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
actavis elizabeth llc,206340,False,"dextroamp saccharate, amp aspartate, dextroamp sulfate and amp sulfate",amphetamine aspartate; amphetamine sulfate; dextroamphetamine saccharate; dextroamphetamine sulfate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
merro pharmaceutical usa inc,206342,False,phentermine hydrochloride,phentermine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
pharmaceutical associates inc,206344,False,theophylline,theophylline,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
novel laboratories inc,206347,False,potassium chloride,potassium chloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
bristol myers squibb co,206352,False,reyataz,atazanavir sulfate,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
bristol myers squibb co,206353,False,evotaz,atazanavir sulfate; cobicistat,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
apotex inc,206355,False,lacosamide,lacosamide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
swedish orphan biovitrum ab publ,206356,False,orfadin,nitisinone,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
invagen pharmaceuticals inc,206367,False,amlodipine besylate,amlodipine besylate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
wilshire pharmaceuticals inc,206368,False,testosterone cypionate,testosterone cypionate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma pharmaceuticals usa inc,206369,False,sterile water for injection,sterile water for injection,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
taro pharmaceutical industries ltd,206370,False,clocortolone pivalate,clocortolone pivalate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
micro labs ltd,206372,False,olmesartan medoxomil,olmesartan medoxomil,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
acella pharmaceuticals llc,206373,False,dutasteride,dutasteride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
anda repository llc,206375,False,lamivudine and zidovudine,lamivudine; zidovudine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
prinston pharmaceutical inc,206376,False,clopidogrel bisulfate,clopidogrel bisulfate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206377,False,olmesartan medoxomil and hydrochlorothiazide,hydrochlorothiazide; olmesartan medoxomil,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206378,False,clobetasol propionate,clobetasol propionate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
glenmark pharmaceuticals ltd,206379,False,triamcinolone acetonide,triamcinolone acetonide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
sciegen pharmaceuticals inc,206381,False,rosuvastatin calcium,rosuvastatin calcium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
sciegen pharmaceuticals inc,206382,False,lamotrigine,lamotrigine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
sciegen pharmaceuticals inc,206383,False,aripiprazole,aripiprazole,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
sciegen pharmaceuticals inc,206384,False,raloxifene hydrochloride,raloxifene hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
teva pharmaceuticals usa,206388,False,estradiol,estradiol,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
pai holdings llc dba pharmaceutical associates inc,206389,False,betamethasone dipropionate,betamethasone dipropionate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
glenmark pharmaceuticals sa switzerland,206391,False,nitroglycerin,nitroglycerin,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
amneal pharmaceuticals of new york llc,206392,False,aspirin and dipyridamole,aspirin; dipyridamole,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
perrigo r and d co,206393,False,nicotine polacrilex,nicotine polacrilex,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
perrigo r and d co,206394,False,nicotine polacrilex,nicotine polacrilex,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
cipla ltd,206396,False,palonosetron hydrochloride,palonosetron hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
almaject inc,206398,False,voriconazole,voriconazole,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
ajanta pharma ltd,206401,False,sildenafil citrate,sildenafil citrate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
alkem laboratories ltd,206402,False,gabapentin,gabapentin,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
sagent pharmaceuticals inc,206404,False,pentobarbital sodium,pentobarbital sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
veloxis pharmaceuticals inc,206406,False,envarsus xr,tacrolimus,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma pharmaceuticals international ltd,206407,False,dexmedetomidine hydrochloride,dexmedetomidine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
avet lifesciences ltd,206408,False,propofol,propofol,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206409,False,eletriptan hydrobromide,eletriptan hydrobromide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
strides pharma global pte ltd,206410,False,itraconazole,itraconazole,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
cadila healthcare ltd,206411,False,diclofenac sodium,diclofenac sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
chartwell life molecules llc,206413,False,temozolomide,temozolomide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mylan institutional llc,206416,False,palonosetron hydrochloride,palonosetron hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hetero labs ltd unit iii,206419,False,tolterodine tartrate,tolterodine tartrate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
rhodes pharmaceuticals lp,206420,False,morphine sulfate,morphine sulfate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
amneal pharmaceuticals of new york llc,206421,False,exemestane,exemestane,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
lupin inc,206422,False,fluocinolone acetonide,fluocinolone acetonide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
biocryst pharmaceuticals inc,206426,False,rapivab,peramivir,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma pharmaceuticals usa inc,206430,False,valrubicin,valrubicin,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
cadila pharmaceuticals ltd,206432,False,nateglinide,nateglinide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
aurobindo pharma ltd,206433,False,clozapine,clozapine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
accord healthcare inc,206434,False,rosuvastatin calcium,rosuvastatin calcium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mylan pharmaceuticals inc,206436,False,emtricitabine and tenofovir disoproxil fumarate,emtricitabine; tenofovir disoproxil fumarate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
anda repository llc,206437,False,acyclovir,acyclovir,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
tris pharma inc,206438,False,hydrocodone bitartrate and chlorpheniramine maleate,chlorpheniramine maleate; hydrocodone bitartrate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
abbvie inc,206439,False,namzaric,donepezil hydrochloride; memantine hydrochloride,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
padagis israel pharmaceuticals ltd,206441,False,desoximetasone,desoximetasone,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
rising pharma holdings inc,206446,False,gatifloxacin,gatifloxacin,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mylan pharmaceuticals inc,206447,False,moxifloxacin hydrochloride,moxifloxacin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
cipla ltd,206448,False,nevirapine,nevirapine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma pharmaceuticals international ltd,206454,False,linezolid,linezolid,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
bionpharma inc,206455,False,omega-3-acid ethyl esters,omega-3-acid ethyl esters,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
xttrium laboratories inc,206456,False,oxycodone hydrochloride,oxycodone hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
amneal pharmaceuticals llc,206463,False,lidocaine,lidocaine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
alkem laboratories ltd,206465,False,rosuvastatin calcium,rosuvastatin calcium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
indoco remedies ltd,210292,False,febuxostat,febuxostat,generic,,,,,,,False,2023-03-20 03:08:28.980742+00,2023-03-20 03:08:28.980742+00
nexus pharmaceuticals inc,206468,False,dicyclomine hydrochloride,dicyclomine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
actavis laboratories fl inc,206470,False,hydrocodone bitartrate and acetaminophen,acetaminophen; hydrocodone bitartrate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hospira inc,206473,False,linezolid in sodium chloride 0.9% in plastic container,linezolid,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
chartwell molecular holdings llc,206477,False,diazepam,diazepam,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
chartwell life molecules llc,206481,False,tenofovir disoproxil fumarate,tenofovir disoproxil fumarate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
orient pharma co ltd,206483,False,glyburide,glyburide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
upsher smith laboratories llc,206484,False,hydrocodone bitartrate and acetaminophen,acetaminophen; hydrocodone bitartrate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
fresenius kabi usa llc,206485,False,magnesium sulfate in plastic container,magnesium sulfate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
fresenius kabi usa llc,206486,False,magnesium sulfate in dextrose 5% in plastic container,magnesium sulfate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
sarepta therapeutics inc,206488,False,exondys 51,eteplirsen,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
medi-radiopharma ltd,206489,False,technetium tc99m mertiatide kit,technetium tc-99m mertiatide kit,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
novast laboratories ltd,206490,False,norethindrone acetate,norethindrone acetate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
actavis mid atlantic llc,206493,False,diclofenac sodium,diclofenac sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
allergan sales llc,206494,False,avycaz,avibactam sodium; ceftazidime,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mylan technologies inc a viatris co,206497,False,methylphenidate,methylphenidate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
glenmark pharmaceuticals ltd,206498,False,lidocaine,lidocaine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
tersera therapeutics llc,206500,False,varubi,rolapitant hydrochloride,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
somerset therapeutics llc,206503,False,cyanocobalamin,cyanocobalamin,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
novitium pharma llc,206505,False,dapsone,dapsone,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
rising pharma holdings inc,206506,False,nalbuphine hydrochloride,nalbuphine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
merck sharp and dohme corp,206510,False,dutrebis,lamivudine; raltegravir potassium,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
aurobindo pharma ltd,206511,False,telmisartan,telmisartan,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
aurobindo pharma ltd,206512,False,amlodipine besylate and valsartan,amlodipine besylate; valsartan,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zhejiang jingxin pharmaceutical co ltd,206513,False,rosuvastatin calcium,rosuvastatin calcium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
torrent pharmaceuticals ltd,206515,False,olmesartan medoxomil and hydrochlorothiazide,hydrochlorothiazide; olmesartan medoxomil,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
actavis llc,206516,False,levoleucovorin calcium,levoleucovorin calcium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hospira inc,206517,False,aztreonam,aztreonam,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
eugia pharma specialities ltd,206519,False,latanoprost,latanoprost,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
sunshine lake pharma co ltd,206524,False,amlodipine besylate,amlodipine besylate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
ajanta pharma ltd,206528,False,memantine hydrochloride,memantine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
aurobindo pharma ltd,206530,False,famotidine,famotidine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
aurobindo pharma ltd,206531,False,famotidine,famotidine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
luoxin aurovitas pharma chengdu co ltd,206532,False,albuterol sulfate and ipratropium bromide,albuterol sulfate; ipratropium bromide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206533,False,acetazolamide sodium,acetazolamide sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206534,False,diltiazem hydrochloride,diltiazem hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206535,False,acyclovir sodium,acyclovir sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206536,False,atorvastatin calcium,atorvastatin calcium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
lupin ltd,206541,False,silodosin,silodosin,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
luoxin aurovitas pharma chengdu co ltd,206543,False,ipratropium bromide,ipratropium bromide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
daiichi sankyo inc,206544,False,morphabond er,morphine sulfate,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
dr reddys laboratories ltd,206547,False,imatinib mesylate,imatinib mesylate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
aurobindo pharma ltd,206548,False,loperamide hydrochloride,loperamide hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma pharmaceuticals usa inc,206550,False,flucytosine,flucytosine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
accord healthcare inc,206551,False,bivalirudin,bivalirudin,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
fresenius kabi usa llc,206552,False,heparin sodium,heparin sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
appco pharma llc,206553,False,cyproheptadine hydrochloride,cyproheptadine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
invagen pharmaceuticals inc,206556,False,bupropion hydrochloride,bupropion hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hisun pharmaceutical (hangzhou) co ltd,206557,False,simvastatin,simvastatin,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
cadila healthcare ltd,206560,False,metronidazole,metronidazole,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
navinta llc,206561,False,indomethacin sodium,indomethacin sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
humanwell puracap pharmaceutical wuhan co ltd,206568,False,ibuprofen,ibuprofen,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mylan pharmaceuticals inc,206569,False,tenofovir disoproxil fumarate,tenofovir disoproxil fumarate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
akorn operating co llc,206572,False,diflorasone diacetate,diflorasone diacetate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
pharmaceutical associates inc,206573,False,morphine sulfate,morphine sulfate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
ascent pharmaceuticals inc,206574,False,dutasteride,dutasteride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
taro pharmaceuticals usa inc,206575,False,clindamycin phosphate and benzoyl peroxide,benzoyl peroxide; clindamycin phosphate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
perrigo r and d co,206581,False,ibuprofen sodium,ibuprofen sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
p and l development llc,206582,False,omeprazole magnesium,omeprazole magnesium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
par sterile products llc,206586,False,buprenorphine hydrochloride,buprenorphine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
nesher pharmaceuticals usa llc,206588,False,dextroamphetamine sulfate,dextroamphetamine sulfate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
eugia pharma specialities ltd,206589,False,polymyxin b sulfate,polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
akorn operating co llc,206594,False,tranexamic acid,tranexamic acid,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
glenmark pharmaceuticals ltd,206597,False,hailey fe 1/20,ethinyl estradiol; norethindrone acetate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
sandoz inc,206604,False,ferumoxytol,ferumoxytol,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206606,False,acyclovir sodium,acyclovir sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mylan laboratories ltd,206607,False,sulfamethoxazole and trimethoprim,sulfamethoxazole; trimethoprim,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mylan laboratories ltd,206608,False,esmolol hydrochloride,esmolol hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
rising pharma holding inc,206610,False,acetaminophen,acetaminophen,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
aurobindo pharma ltd,206614,False,ritonavir,ritonavir,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
xspire pharma,206615,False,"butalbital, acetaminophen and caffeine",acetaminophen; butalbital; caffeine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma pharmaceuticals,206616,False,vancomycin hydrochloride,vancomycin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma international pharmaceuticals llc,206617,False,gemcitabine hydrochloride,gemcitabine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
abbvie inc,206619,False,viekira pak (copackaged),"dasabuvir sodium; ombitasvir, paritaprevir, ritonavir",new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma pharmaceuticals,206621,False,dihydroergotamine mesylate,dihydroergotamine mesylate,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
mayne pharma llc,206623,False,budesonide,budesonide,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
purdue pharma lp,206627,False,hysingla er,hydrocodone bitartrate,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hq specialty pharma corp,206628,False,dexmedetomidine hydrochloride,dexmedetomidine hydrochloride,new,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
strides pharma global pte ltd,206630,False,potassium chloride,potassium chloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
lupin ltd,206631,False,olmesartan medoxomil,olmesartan medoxomil,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
fougera pharmaceuticals inc,206633,False,acyclovir,acyclovir,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
akorn operating co llc,206634,False,tranexamic acid,tranexamic acid,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
zydus pharmaceuticals usa inc,206641,False,diltiazem hydrochloride,diltiazem hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
hikma pharmaceuticals usa inc,206646,False,dalfampridine,dalfampridine,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
amneal pharmaceuticals of new york llc,206647,False,alosetron hydrochloride,alosetron hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
teva pharmaceuticals usa,206648,False,treprostinil,treprostinil,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
belcher pharmaceuticals llc,206651,False,tacrolimus,tacrolimus,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
amneal pharmaceuticals,206652,False,entecavir,entecavir,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
prinston pharmaceutical inc,206653,False,duloxetine hydrochloride,duloxetine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
prinston pharmaceutical inc,206654,False,voriconazole,voriconazole,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
akorn operating co llc,206655,False,diclofenac sodium,diclofenac sodium,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
torrent pharma inc,206660,False,"hydrocodone bitartrate, chlorpheniramine maleate and pseudoephedrine hydrochloride",chlorpheniramine maleate; hydrocodone bitartrate; pseudoephedrine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
torrent pharma inc,206661,False,hydrocodone bitartrate and pseudoephedrine hydrochloride,hydrocodone bitartrate; pseudoephedrine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:27.28168+00,2023-03-20 03:08:27.28168+00
